Energy 	Counts
0.0004,0
0.03018,0
0.05996,0
0.08974,0
0.11952,0
0.1493,0
0.17908,0
0.20886,0
0.23864,0
0.26842,0
0.2982,0
0.32798,0
0.35776,3
0.38754,8
0.41732,14
0.4471,13
0.47688,12
0.50666,19
0.53644,18
0.56622,17
0.596,12
0.62578,15
0.65556,19
0.68534,12
0.71512,9
0.7449,12
0.77468,8
0.80446,11
0.83424,20
0.86402,13
0.8938,9
0.92358,8
0.95336,10
0.98314,11
1.01292,12
1.0427,3
1.07248,10
1.10226,5
1.13204,7
1.16182,8
1.1916,7
1.22138,6
1.25116,12
1.28094,7
1.31072,8
1.3405,7
1.37028,5
1.40006,5
1.42984,11
1.45962,7
1.4894,5
1.51918,3
1.54896,10
1.57874,6
1.60852,9
1.6383,8
1.66808,5
1.69786,4
1.72764,5
1.75742,6
1.7872,5
1.81698,8
1.84676,8
1.87654,4
1.90632,6
1.9361,7
1.96588,8
1.99566,3
2.02544,9
2.05522,4
2.085,10
2.11478,3
2.14456,14
2.17434,6
2.20412,6
2.2339,4
2.26368,7
2.29346,4
2.32324,11
2.35302,1
2.3828,2
2.41258,9
2.44236,5
2.47214,4
2.50192,6
2.5317,3
2.56148,6
2.59126,9
2.62104,5
2.65082,8
2.6806,5
2.71038,8
2.74016,11
2.76994,10
2.79972,9
2.8295,14
2.85928,22
2.88906,23
2.91884,31
2.94862,31
2.9784,20
3.00818,14
3.03796,6
3.06774,8
3.09752,8
3.1273,9
3.15708,10
3.18686,9
3.21664,5
3.24642,14
3.2762,11
3.30598,8
3.33576,5
3.36554,5
3.39532,7
3.4251,7
3.45488,4
3.48466,3
3.51444,5
3.54422,4
3.574,3
3.60378,6
3.63356,8
3.66334,4
3.69312,2
3.7229,6
3.75268,5
3.78246,7
3.81224,5
3.84202,5
3.8718,5
3.90158,7
3.93136,3
3.96114,0
3.99092,3
4.0207,3
4.05048,5
4.08026,8
4.11004,3
4.13982,2
4.1696,6
4.19938,3
4.22916,4
4.25894,7
4.28872,7
4.3185,3
4.34828,4
4.37806,3
4.40784,6
4.43762,7
4.4674,4
4.49718,3
4.52696,3
4.55674,8
4.58652,5
4.6163,5
4.64608,3
4.67586,5
4.70564,10
4.73542,10
4.7652,3
4.79498,5
4.82476,4
4.85454,7
4.88432,7
4.9141,6
4.94388,2
4.97366,4
5.00344,5
5.03322,6
5.063,5
5.09278,3
5.12256,4
5.15234,4
5.18212,5
5.2119,6
5.24168,10
5.27146,9
5.30124,10
5.33102,9
5.3608,7
5.39058,13
5.42036,4
5.45014,7
5.47992,9
5.5097,11
5.53948,13
5.56926,5
5.59904,8
5.62882,2
5.6586,7
5.68838,6
5.71816,10
5.74794,7
5.77772,10
5.8075,5
5.83728,5
5.86706,8
5.89684,7
5.92662,5
5.9564,8
5.98618,10
6.01596,7
6.04574,11
6.07552,7
6.1053,5
6.13508,7
6.16486,10
6.19464,14
6.22442,8
6.2542,12
6.28398,18
6.31376,19
6.34354,23
6.37332,21
6.4031,11
6.43288,28
6.46266,28
6.49244,14
6.52222,17
6.552,13
6.58178,7
6.61156,10
6.64134,11
6.67112,8
6.7009,12
6.73068,3
6.76046,9
6.79024,6
6.82002,10
6.8498,13
6.87958,9
6.90936,11
6.93914,14
6.96892,12
6.9987,11
7.02848,14
7.05826,16
7.08804,19
7.11782,8
7.1476,14
7.17738,16
7.20716,21
7.23694,11
7.26672,11
7.2965,15
7.32628,21
7.35606,21
7.38584,25
7.41562,39
7.4454,30
7.47518,35
7.50496,42
7.53474,33
7.56452,23
7.5943,28
7.62408,17
7.65386,10
7.68364,9
7.71342,4
7.7432,13
7.77298,15
7.80276,7
7.83254,17
7.86232,22
7.8921,22
7.92188,17
7.95166,22
7.98144,22
8.01122,22
8.041,27
8.07078,18
8.10056,20
8.13034,20
8.16012,24
8.1899,15
8.21968,14
8.24946,18
8.27924,16
8.30902,17
8.3388,27
8.36858,17
8.39836,15
8.42814,19
8.45792,15
